章节,文件,修改编号,修改前内容,修改后内容
第61章：性别、性别角色和女权主义,part6/6.61.md,011,那你有没有想过，在获得性爱这方面，其实没有那么多权利也是正常的？,那你有没有想过，在获得性爱这方面，其实不要觉得自己得到什么都是理所应当？
第61章：性别、性别角色和女权主义,part6/6.61.md,012,总会有无法得到解放的人，存在于Poly社群的各个角落,Poly社群里总有一些角落，并非对每个人都那么具有解放性
第61章：性别、性别角色和女权主义,part6/6.61.md,013,哺育了大多数人的那种文化，只提供了狭隘的性别角色观念，以及非常有限的学习榜样,大多数人都是在一种只提供狭隘性别角色观念、榜样也极为有限的文化中长大，然后进入这种关系的
第61章：性别、性别角色和女权主义,part6/6.61.md,014,大卫·巴拉什（David Barash）教授推测，单偶制的出现可能是为了将女性进行再分配，以此防范整个社会因常态化的“后宫成型”（harem forming，即有权势的男人垄断交配对象）而导致的、单身男性带来的社会动荡。,大卫·巴拉什（David Barash）教授推测，单偶制的出现可能是对女性进行再分配，以应对那些以“后宫成型”（即有权势的男人垄断可择偶对象）为常态的社会里，单身男性引起的社会动荡
第61章：性别、性别角色和女权主义,part6/6.61.md,015,基本上不仅是女权主义者，而且，你知道，从某种意义上说也是人权主义者,基本上这不仅是一种女权主义，而且，你知道，从某种意义上说也关乎人权
第61章：性别、性别角色和女权主义,part6/6.61.md,016,它需要那些女性会在成长过程中学到的技能（而非男性的那些），例如沟通和同理心。因此，与那些没有学会这些技能的人相比，学会了的人（不论男性、女性还是非二元性别）会更容易掌握CNM。,它需要的是女性（而非男性）在成长过程中往往被鼓励去发展的技能，比如沟通和同理心；学会了这些技能的人会更容易驾驭CNM，而那些从小被劝阻去学的人则不然。
第61章：性别、性别角色和女权主义,part6/6.61.md,017,这一点我会在第67章的《破碎的楼梯》一节中论述。,这一点我会在第67章“破损的楼梯”一节中论述。
第61章：性别、性别角色和女权主义,part6/6.61.md,018,这不是每个Poly活动家都会谈论的话题。,并非每次Poly活动家的对话都是这样的。
第61章：性别、性别角色和女权主义,part6/6.61.md,019,尤其是解释差异并说明特殊需求的能力，毕竟这是生活锻炼出的必备技能,尤其是那种因迫不得已而生出的、能够解释差异并说明特殊需求的能力
第61章：性别、性别角色和女权主义,part6/6.61.md,020,都能让这些人体验到这些不同性别的存在方式,都能让这些不同的性别侧面得以体现或体验到这些不同性别的存在方式
第61章：性别、性别角色和女权主义,part6/6.61.md,021,我在Poly圈子里看到过很多顺性别白男抱怨这一点,我在Poly圈子里看到过很多顺性别异性恋白人男性抱怨这一点
第61章：性别、性别角色和女权主义,part6/6.61.md,022,我的女朋友有一些“烦人的[^5]”情人,我的女朋友有一些'烦人的'[^5]情人
第61章：性别、性别角色和女权主义,part6/6.61.md,023, 'Rebranding polyamory does women no favours', Julie Bindel, The Guardian, 26 Aug 2013.,原注：'为多边关系重新包装对女性毫无益处'（Rebranding polyamory does women no favours），朱莉·宾德尔，《卫报》，2013年8月26日
第61章：性别、性别角色和女权主义,part6/6.61.md,024,在那个时代，人们常常觉得只有他们才养家糊口的责任,在那个时代，人们常常觉得只有他们才有养家糊口的责任
第62章：POLY和性取向,part6/6.62.md,001,LGBT群体对一夫多妻制的警惕心,LGBT群体对多边关系的警惕心
第62章：POLY和性取向,part6/6.62.md,002,但她仍然很快地宣称，这种实践源自她年轻时走在女性运动前沿的同代人。,但她仍然很快地将这种实践归功于她年轻时走在女性运动前沿的同代人。
第62章：POLY和性取向,part6/6.62.md,003,占支配地位的群体（dominant group）没那么多兴趣去关心边缘群体的性欲（sexuality），他们更关心其他支配群体成员的性欲。,占支配地位的群体（dominant group）没那么多兴趣去规范边缘群体的性表达，他们更关心规范其他支配群体成员的性表达。
第62章：POLY和性取向,part6/6.62.md,004,就对英国的酷儿圈子与美国酷儿圈子的相似度感到震惊,就对英国的圈子比美国的圈子酷儿得多感到震惊
第62章：POLY和性取向,part6/6.62.md,005,一些同性婚姻活动家担心，那些拿滑坡吓唬别人的人，可能真的会影响多重关系的人群，使之阻碍同性婚姻事业的发展。,一些同性婚姻活动家担心，维持多重关系的人可能会让滑坡论吓唬者得逞，从而阻碍这项事业。
第62章：POLY和性取向,part6/6.62.md,008,"GSRD（性别、性向与多元关系gender, sex, and relationship diversity）人群","GSRD（性别、性向与关系多元 Gender, Sexuality and Relationship Diverse）人群"
第62章：POLY和性取向,part6/6.62.md,011,酷儿人群者的比例明显偏高,酷儿人群的比例明显偏高
第62章：POLY和性取向,part6/6.62.md,012,这种状况也有这样一条原因：，三十多年前,这种状况也有这样一条原因：三十多年前
第62章：POLY和性取向,part6/6.62.md,013,却存在着不同的看法的看法。,却存在着不同的看法。
第62章：POLY和性取向,part6/6.62.md,015,激进女权主义者发展出和实践中的非单偶制不涉及任何男性。,激进女权主义者发展并实践的这种非单偶制不涉及任何男性。
第62章：POLY和性取向,part6/6.62.md,016,不过，与女同性恋的关系相比，当代CNM还深受70和80年代的男同性恋圈子的影响。,不过，与女同性恋的关联相比，当代CNM还深受70和80年代的男同性恋圈子的影响。
第62章：POLY和性取向,part6/6.62.md,018,随着LGBTQIA群体被主流社会所接纳，他们有更大的压力,随着LGBTQIA群体被主流社会收编，他们有更大的压力
第62章：POLY和性取向,part6/6.62.md,019,顺性别的、中产阶级白男,顺性别异性恋的、中产阶级白男
第62章：POLY和性取向,part6/6.62.md,020,## 双性恋/泛性恋,### 双性恋/泛性恋
第62章：POLY和性取向,part6/6.62.md,021,而在单偶制的对照样本中，同样的性取向认同仅占四分之一,而在单偶制对照样本中，这一比例仅为四分之一
第62章：POLY和性取向,part6/6.62.md,022,自愿性行为,合意性行为
第62章：POLY和性取向,part6/6.62.md,023,> 换句话说，你越是游离于主流之外，主流就越是让你一个人继续生活。……（原文置于引文块 > 内）,> 换句话说，你越是游离于主流之外，主流就越是让你一个人继续生活。……（移出引文块，作为独立正文段落）
第62章：POLY和性取向,part6/6.62.md,024,不是同性恋的人,同性恋社群之外的人
第62章：POLY和性取向,part6/6.62.md,025,所有这些都压抑了这些柜子里的人。,这一切，对身处柜中的人来说，都是被压抑的。
第62章：POLY和性取向,part6/6.62.md,026,对同性恋友好的未来,对酷儿友好的未来
第62章：POLY和性取向,part6/6.62.md,027,合意的非单偶制文化,合意的性爱非单偶制文化
第62章：POLY和性取向,part6/6.62.md,028,而不是漏洞,而不是缺陷
第62章：POLY和性取向,part6/6.62.md,029,如果说有一种普遍的标准,如果说有一种主流的规范
第62章：POLY和性取向,part6/6.62.md,034,同性恋勾搭约炮app上经常见到情侣,同性恋约炮软件上经常能看到情侣
第62章：POLY和性取向,part6/6.62.md,035,第一段多边的关系,第一段多边关系
第62章：POLY和性取向,part6/6.62.md,037,在很大程度上，合意非单偶制仍然是一件降低“名声”的事情。,合意非单偶制仍然在很大程度上与“体面”无缘。
第62章：POLY和性取向,part6/6.62.md,038,静静挂在吊灯上的温和女人,温和地挂装一盏吊灯的女人
第62章：POLY和性取向,part6/6.62.md,040,已经可以明显可以看到这种相关性,已经可以明显看到这种相关性
第62章：POLY和性取向,part6/6.62.md,041,据传闻,就坊间的观察来看
第62章：POLY和性取向,part6/6.62.md,042,比LGBTQ+ 更具有普遍包容性,比LGBTQ+更具普遍包容性
第62章：POLY和性取向,part6/6.62.md,043,既Bi又Poly ,既Bi又Poly
第62章：POLY和性取向,part6/6.62.md,044,合意非单偶制广泛地吸收了这一点,合意非单偶制大体上也反映了这一点
第64章：神经非典型,part6/6.64.md,001,阅读大段文字,读懂言外之意
第64章：神经非典型,part6/6.64.md,002,感受环境信息,理解语境
第64章：神经非典型,part6/6.64.md,003,很多事情就是无缘无故地给她带来了极大的困惑,最平常的小事给她带来了极大的困惑
第64章：神经非典型,part6/6.64.md,004,没有明确规划好日期,没有明确规划好
第64章：神经非典型,part6/6.64.md,005,通过逻辑推理、或者观察表情来获得的知识,通过推理和表达所提供的语境而获得的知识
第64章：神经非典型,part6/6.64.md,006,往往为人所忽视,往往为人所轻视或忽视
第64章：神经非典型,part6/6.64.md,007,可以正在和一个被诊断为自闭症或具有自闭症特征的人约会。,可以正在和一个很棒的、被诊断为自闭症或具有自闭症特征的人约会。
第63章：种族,part6/6.63.md,001,进行后方作战，因为社群希望努力证明黑人有道德,进行后卫战，因为社群希望努力证明黑人有道德
第63章：种族,part6/6.63.md,002,凯文·帕特森又说：：,凯文·帕特森又说：
第63章：种族,part6/6.63.md,004,这个博客每一集的结尾要说这句话,这个播客每一集的结尾要说这句话
第63章：种族,part6/6.63.md,006,（一位黑人朋友）被赶下了巴士，因为他,（一位黑人朋友）被出卖（被牺牲），因为他
第63章：种族,part6/6.63.md,007,于是他们会以为我是“自己人”而说些什么，然后我会向他们透露一些我的真实身份，这时他们通常会很惊讶，而且会有一种感觉我背叛了他们的强烈反应。其实他们感受到的、或者说他们反应的对象，还用不上“背叛”这么强的词，但他们当时的感觉就是背叛。,于是他们会以为我是“自己人”而说些什么，等我透露一点自己的真实身份，他们通常会很惊讶，继而表现出近乎背叛的强烈反弹。虽说“背叛”二字比他们实际的感受或针对的对象要重，但这种反应本质上就是背叛。
